scenario_id,scenario_display_id,scenario_name,boundary_height,boundary_type,old_subsidy_rin,new_subsidy_rin,required_price_multiplier,required_price_growth_pct,interpretation,evidence_class
S4,S4,Idealized 113/114 cap-derived geometric schedule,286020000,scheduled subsidy boundary,0.00003921,0.00003886,1.00900669,0.90066907,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,286230000,scheduled subsidy boundary,0.00003886,0.00003851,1.00908855,0.90885484,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,286440000,scheduled subsidy boundary,0.00003851,0.00003817,1.00890752,0.89075190,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,286650000,scheduled subsidy boundary,0.00003817,0.00003783,1.00898758,0.89875760,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,286860000,scheduled subsidy boundary,0.00003783,0.00003749,1.00906909,0.90690851,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,287070000,scheduled subsidy boundary,0.00003749,0.00003716,1.00888052,0.88805167,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,287280000,scheduled subsidy boundary,0.00003716,0.00003683,1.00896009,0.89600869,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,287490000,scheduled subsidy boundary,0.00003683,0.00003650,1.00904110,0.90410959,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,287700000,scheduled subsidy boundary,0.00003650,0.00003617,1.00912358,0.91235831,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,287910000,scheduled subsidy boundary,0.00003617,0.00003585,1.00892608,0.89260809,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,288120000,scheduled subsidy boundary,0.00003585,0.00003553,1.00900647,0.90064734,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,288330000,scheduled subsidy boundary,0.00003553,0.00003521,1.00908833,0.90883272,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,288540000,scheduled subsidy boundary,0.00003521,0.00003490,1.00888252,0.88825215,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,288750000,scheduled subsidy boundary,0.00003490,0.00003459,1.00896213,0.89621278,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,288960000,scheduled subsidy boundary,0.00003459,0.00003428,1.00904317,0.90431739,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,289170000,scheduled subsidy boundary,0.00003428,0.00003397,1.00912570,0.91256991,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,289380000,scheduled subsidy boundary,0.00003397,0.00003367,1.00891001,0.89100089,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,289590000,scheduled subsidy boundary,0.00003367,0.00003337,1.00899011,0.89901109,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,289800000,scheduled subsidy boundary,0.00003337,0.00003307,1.00907167,0.90716662,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,290010000,scheduled subsidy boundary,0.00003307,0.00003277,1.00915471,0.91547147,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,290220000,scheduled subsidy boundary,0.00003277,0.00003248,1.00892857,0.89285714,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,290430000,scheduled subsidy boundary,0.00003248,0.00003219,1.00900901,0.90090090,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,290640000,scheduled subsidy boundary,0.00003219,0.00003190,1.00909091,0.90909091,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,290850000,scheduled subsidy boundary,0.00003190,0.00003162,1.00885515,0.88551550,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,291060000,scheduled subsidy boundary,0.00003162,0.00003134,1.00893427,0.89342693,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,291270000,scheduled subsidy boundary,0.00003134,0.00003106,1.00901481,0.90148100,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,291480000,scheduled subsidy boundary,0.00003106,0.00003078,1.00909682,0.90968161,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,291690000,scheduled subsidy boundary,0.00003078,0.00003051,1.00884956,0.88495575,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,291900000,scheduled subsidy boundary,0.00003051,0.00003024,1.00892857,0.89285714,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,292110000,scheduled subsidy boundary,0.00003024,0.00002997,1.00900901,0.90090090,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,292320000,scheduled subsidy boundary,0.00002997,0.00002970,1.00909091,0.90909091,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,292530000,scheduled subsidy boundary,0.00002970,0.00002943,1.00917431,0.91743119,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,292740000,scheduled subsidy boundary,0.00002943,0.00002917,1.00891327,0.89132671,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,292950000,scheduled subsidy boundary,0.00002917,0.00002891,1.00899343,0.89934279,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,293160000,scheduled subsidy boundary,0.00002891,0.00002865,1.00907504,0.90750436,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,293370000,scheduled subsidy boundary,0.00002865,0.00002839,1.00915815,0.91581543,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,293580000,scheduled subsidy boundary,0.00002839,0.00002814,1.00888415,0.88841507,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,293790000,scheduled subsidy boundary,0.00002814,0.00002789,1.00896379,0.89637863,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,294000000,scheduled subsidy boundary,0.00002789,0.00002764,1.00904486,0.90448625,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,294210000,scheduled subsidy boundary,0.00002764,0.00002739,1.00912742,0.91274188,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,294420000,scheduled subsidy boundary,0.00002739,0.00002714,1.00921150,0.92114959,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,294630000,scheduled subsidy boundary,0.00002714,0.00002690,1.00892193,0.89219331,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,294840000,scheduled subsidy boundary,0.00002690,0.00002666,1.00900225,0.90022506,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,295050000,scheduled subsidy boundary,0.00002666,0.00002642,1.00908403,0.90840273,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,295260000,scheduled subsidy boundary,0.00002642,0.00002618,1.00916730,0.91673033,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,295470000,scheduled subsidy boundary,0.00002618,0.00002595,1.00886320,0.88631985,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,295680000,scheduled subsidy boundary,0.00002595,0.00002572,1.00894246,0.89424572,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,295890000,scheduled subsidy boundary,0.00002572,0.00002549,1.00902315,0.90231463,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,296100000,scheduled subsidy boundary,0.00002549,0.00002526,1.00910530,0.91053048,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,296310000,scheduled subsidy boundary,0.00002526,0.00002503,1.00918897,0.91889732,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,296520000,scheduled subsidy boundary,0.00002503,0.00002481,1.00886739,0.88673922,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,296730000,scheduled subsidy boundary,0.00002481,0.00002459,1.00894673,0.89467263,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,296940000,scheduled subsidy boundary,0.00002459,0.00002437,1.00902749,0.90274928,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,297150000,scheduled subsidy boundary,0.00002437,0.00002415,1.00910973,0.91097308,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,297360000,scheduled subsidy boundary,0.00002415,0.00002393,1.00919348,0.91934810,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,297570000,scheduled subsidy boundary,0.00002393,0.00002372,1.00885329,0.88532884,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,297780000,scheduled subsidy boundary,0.00002372,0.00002351,1.00893237,0.89323692,price-only compensation; fees and miner costs held constant,consensus-deterministic
