scenario_id,scenario_display_id,scenario_name,start_height,end_height,blocks,maximum_permitted_subsidy_base_units,maximum_permitted_subsidy_rin_display,scheduled_issuance_base_units,scheduled_issuance_rin_display,cumulative_scheduled_issuance_base_units,cumulative_scheduled_issuance_rin_display,perpetual_or_truncated,rule
S4,S4,Idealized 113/114 cap-derived geometric schedule,365820000,366030000,210000,88,0.00000088,18480000,0.18480000,16799977494090000,167999774.94090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,366030000,366240000,210000,87,0.00000087,18270000,0.18270000,16799977512360000,167999775.12360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,366240000,366450000,210000,86,0.00000086,18060000,0.18060000,16799977530420000,167999775.30420000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,366450000,366660000,210000,85,0.00000085,17850000,0.17850000,16799977548270000,167999775.48270000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,366660000,366870000,210000,84,0.00000084,17640000,0.17640000,16799977565910000,167999775.65910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,366870000,367080000,210000,83,0.00000083,17430000,0.17430000,16799977583340000,167999775.83340000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,367080000,367290000,210000,82,0.00000082,17220000,0.17220000,16799977600560000,167999776.00560000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,367290000,367500000,210000,81,0.00000081,17010000,0.17010000,16799977617570000,167999776.17570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,367500000,367710000,210000,80,0.00000080,16800000,0.16800000,16799977634370000,167999776.34370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,367710000,367920000,210000,79,0.00000079,16590000,0.16590000,16799977650960000,167999776.50960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,367920000,368130000,210000,78,0.00000078,16380000,0.16380000,16799977667340000,167999776.67340000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,368130000,368340000,210000,77,0.00000077,16170000,0.16170000,16799977683510000,167999776.83510000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,368340000,368550000,210000,76,0.00000076,15960000,0.15960000,16799977699470000,167999776.99470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,368550000,368760000,210000,75,0.00000075,15750000,0.15750000,16799977715220000,167999777.15220000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,368760000,368970000,210000,74,0.00000074,15540000,0.15540000,16799977730760000,167999777.30760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,368970000,369180000,210000,73,0.00000073,15330000,0.15330000,16799977746090000,167999777.46090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,369180000,369390000,210000,72,0.00000072,15120000,0.15120000,16799977761210000,167999777.61210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,369390000,369600000,210000,71,0.00000071,14910000,0.14910000,16799977776120000,167999777.76120000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,369600000,369810000,210000,70,0.00000070,14700000,0.14700000,16799977790820000,167999777.90820000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,369810000,370020000,210000,69,0.00000069,14490000,0.14490000,16799977805310000,167999778.05310000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,370020000,370230000,210000,68,0.00000068,14280000,0.14280000,16799977819590000,167999778.19590000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,370230000,370440000,210000,67,0.00000067,14070000,0.14070000,16799977833660000,167999778.33660000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,370440000,370650000,210000,66,0.00000066,13860000,0.13860000,16799977847520000,167999778.47520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,370650000,370860000,210000,65,0.00000065,13650000,0.13650000,16799977861170000,167999778.61170000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,370860000,371070000,210000,64,0.00000064,13440000,0.13440000,16799977874610000,167999778.74610000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,371070000,371280000,210000,63,0.00000063,13230000,0.13230000,16799977887840000,167999778.87840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,371280000,371490000,210000,62,0.00000062,13020000,0.13020000,16799977900860000,167999779.00860000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,371490000,371700000,210000,61,0.00000061,12810000,0.12810000,16799977913670000,167999779.13670000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,371700000,371910000,210000,60,0.00000060,12600000,0.12600000,16799977926270000,167999779.26270000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,371910000,372120000,210000,59,0.00000059,12390000,0.12390000,16799977938660000,167999779.38660000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,372120000,372330000,210000,58,0.00000058,12180000,0.12180000,16799977950840000,167999779.50840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,372330000,372540000,210000,57,0.00000057,11970000,0.11970000,16799977962810000,167999779.62810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,372540000,372750000,210000,56,0.00000056,11760000,0.11760000,16799977974570000,167999779.74570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,372750000,372960000,210000,55,0.00000055,11550000,0.11550000,16799977986120000,167999779.86120000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,372960000,373170000,210000,54,0.00000054,11340000,0.11340000,16799977997460000,167999779.97460000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,373170000,373380000,210000,53,0.00000053,11130000,0.11130000,16799978008590000,167999780.08590000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,373380000,373590000,210000,52,0.00000052,10920000,0.10920000,16799978019510000,167999780.19510000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,373590000,373800000,210000,51,0.00000051,10710000,0.10710000,16799978030220000,167999780.30220000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,373800000,374010000,210000,50,0.00000050,10500000,0.10500000,16799978040720000,167999780.40720000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,374010000,374220000,210000,49,0.00000049,10290000,0.10290000,16799978051010000,167999780.51010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,374220000,374430000,210000,48,0.00000048,10080000,0.10080000,16799978061090000,167999780.61090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,374430000,374640000,210000,47,0.00000047,9870000,0.09870000,16799978070960000,167999780.70960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,374640000,374850000,210000,46,0.00000046,9660000,0.09660000,16799978080620000,167999780.80620000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,374850000,375060000,210000,45,0.00000045,9450000,0.09450000,16799978090070000,167999780.90070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,375060000,375270000,210000,44,0.00000044,9240000,0.09240000,16799978099310000,167999780.99310000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,375270000,375480000,210000,43,0.00000043,9030000,0.09030000,16799978108340000,167999781.08340000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,375480000,375690000,210000,42,0.00000042,8820000,0.08820000,16799978117160000,167999781.17160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,375690000,375900000,210000,41,0.00000041,8610000,0.08610000,16799978125770000,167999781.25770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,375900000,376110000,210000,40,0.00000040,8400000,0.08400000,16799978134170000,167999781.34170000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,376110000,376320000,210000,39,0.00000039,8190000,0.08190000,16799978142360000,167999781.42360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,376320000,376530000,210000,38,0.00000038,7980000,0.07980000,16799978150340000,167999781.50340000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,376530000,376740000,210000,37,0.00000037,7770000,0.07770000,16799978158110000,167999781.58110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,376740000,376950000,210000,36,0.00000036,7560000,0.07560000,16799978165670000,167999781.65670000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,376950000,377160000,210000,35,0.00000035,7350000,0.07350000,16799978173020000,167999781.73020000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,377160000,377370000,210000,34,0.00000034,7140000,0.07140000,16799978180160000,167999781.80160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,377370000,377580000,210000,33,0.00000033,6930000,0.06930000,16799978187090000,167999781.87090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,377580000,377790000,210000,32,0.00000032,6720000,0.06720000,16799978193810000,167999781.93810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,377790000,378000000,210000,31,0.00000031,6510000,0.06510000,16799978200320000,167999782.00320000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,378000000,378210000,210000,30,0.00000030,6300000,0.06300000,16799978206620000,167999782.06620000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,378210000,378420000,210000,29,0.00000029,6090000,0.06090000,16799978212710000,167999782.12710000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,378420000,378630000,210000,28,0.00000028,5880000,0.05880000,16799978218590000,167999782.18590000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,378630000,378840000,210000,27,0.00000027,5670000,0.05670000,16799978224260000,167999782.24260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,378840000,379050000,210000,26,0.00000026,5460000,0.05460000,16799978229720000,167999782.29720000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,379050000,379260000,210000,25,0.00000025,5250000,0.05250000,16799978234970000,167999782.34970000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,379260000,379470000,210000,24,0.00000024,5040000,0.05040000,16799978240010000,167999782.40010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,379470000,379680000,210000,23,0.00000023,4830000,0.04830000,16799978244840000,167999782.44840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,379680000,379890000,210000,22,0.00000022,4620000,0.04620000,16799978249460000,167999782.49460000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,379890000,380100000,210000,21,0.00000021,4410000,0.04410000,16799978253870000,167999782.53870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,380100000,380310000,210000,20,0.00000020,4200000,0.04200000,16799978258070000,167999782.58070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,380310000,380520000,210000,19,0.00000019,3990000,0.03990000,16799978262060000,167999782.62060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,380520000,380730000,210000,18,0.00000018,3780000,0.03780000,16799978265840000,167999782.65840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,380730000,380940000,210000,17,0.00000017,3570000,0.03570000,16799978269410000,167999782.69410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,380940000,381150000,210000,16,0.00000016,3360000,0.03360000,16799978272770000,167999782.72770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,381150000,381360000,210000,15,0.00000015,3150000,0.03150000,16799978275920000,167999782.75920000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,381360000,381570000,210000,14,0.00000014,2940000,0.02940000,16799978278860000,167999782.78860000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,381570000,381780000,210000,13,0.00000013,2730000,0.02730000,16799978281590000,167999782.81590000,false,idealized 113/114 comparator
